advertiserId;programmeName;primarySector;subSectors;conversionRate;approvalRate;epc;launchDate;paymentStatus;paymentRiskLevel;awinIndex;feedEnabled;productReporting;commissionMin;commissionMax;leadMin;leadMax;cookieLength;parentSectors;;;averagePaymentTime
10468;Probikekit International;Sportswear;Sports Equipment|Sportswear;6.63603;88.75;0.24;2018-02-05;green;none;64.598;yes;yes;2;6;0;0;30;Retail & Shopping;;;66
11593;Golf House DE;Sportswear;Sports Equipment|Sportswear;;0.00;0.00;2019-08-22;amber;exposurelevel2;;yes;no;6;6;0;0;30;Retail & Shopping;;;183
17130;OCEANSAPART DE;Sportswear;Sports Equipment|Sportswear|Womenswear;;0.00;0.00;2019-06-19;amber;exposurelevel6;;yes;no;5;5;0;0;30;Retail & Shopping;;;123
17390;tapir store - Outdoor Shop;Sportswear;Clothing|Clothing Accessories|FMCG|Gadgets|Shoes|Sports Equipment|Sportswear|Womenswear;0.782503;55.99;0.11;2019-12-09;amber;exposurelevel1;33.3232;yes;no;8;8;0;0;30;Retail & Shopping;;;108
16386;Skinfox Sportwear DE;Sportswear;Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear|Tourism & Attractions;2.0029;83.33;0.03;2019-03-11;green;none;39.5063;yes;no;3;3;0;0;3;Retail & Shopping|Travel;;;91
19891;Golfino DE;Sportswear;Clothing|Menswear|Sportswear|Womenswear;1.90524;64.64;0.14;2020-06-04;green;none;42.3411;yes;no;8;8;0;0;30;Retail & Shopping;;;82
25924;OGNX DE;Sportswear;Clothing|Sportswear;7.0261;100.00;0.65;2021-11-22;green;none;52.0911;yes;no;0;0;0;0;30;Retail & Shopping;;;89
24247;Rapha DE;Sportswear;Clothing|Clothing Accessories|Menswear|Sportswear|Womenswear;1.22912;100.00;0.10;2022-05-10;amber;exposurelevel2;68.2388;yes;yes;0;0;0;0;30;Retail & Shopping;;;103
9057;Wiggle DACH;Sportswear;Sports Equipment|Sportswear;0.770121;85.16;0.03;2017-10-19;amber;exposurelevel2;49.0934;yes;no;0;4;0;0;30;Retail & Shopping;;;82
30677;365Rider DE;Sportswear;Sportswear;1.26487;94.67;0.04;2022-06-22;green;none;45.2018;yes;no;0;0;0;0;30;Retail & Shopping;;;81
11749;Golf House AT;Sportswear;Sports Equipment|Sportswear;;0.00;0.00;2019-01-22;amber;exposurelevel2;;yes;no;6;6;0;0;30;Retail & Shopping;;;154
20372;shop4runners DE;Sportswear;Shoes|Sports Equipment|Sportswear;2.85396;62.05;0.21;2020-09-10;amber;exposurelevel6;45.4638;yes;no;0;0;0;0;30;Retail & Shopping;;;81
14366;Sportspar DE;Sportswear;Sportswear;1.69767;87.17;0.05;2019-08-12;amber;exposurelevel6;60.927;yes;no;8;8;0;0;30;Retail & Shopping;;;63
10546;All4cycling DE;Sportswear;Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;;0.00;0.00;2018-05-09;amber;exposurelevel2;;yes;no;5.38;5.38;0;0;30;Retail & Shopping;;;null
13795;Laufbar DE;Sportswear;Sportswear;2.51274;77.97;0.21;2019-08-21;amber;exposurelevel6;37.618;yes;no;8;8;0;0;30;Retail & Shopping;;;110
10073;JD Sports DE;Sportswear;Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;1.72399;76.35;0.16;2017-09-05;amber;exposurelevel2;49.4291;yes;no;2;7;0;0;30;Retail & Shopping;;;151
14265;SHOP BVB DE;Sportswear;Childrenswear|Clothing|Clothing Accessories|Gadgets|Menswear|Shoes|Sports Equipment|Sportswear|Wine Spirits & Tobacco|Womenswear;2.31053;78.06;0.09;2019-07-16;amber;exposurelevel2;67.4451;yes;no;7;7;0;0;7;Retail & Shopping;;;55
32101;Proviz DE;Sportswear;Childrenswear|Clothing|Health & Beauty|Menswear|Sports Equipment|Sportswear|Womenswear;3.70241;50.00;0.17;2022-08-24;green;none;26.2196;yes;no;0;0;0;0;30;Retail & Shopping;;;null
14364;Sporthaus Schuster DE;Sportswear;Sportswear;1.06095;81.09;0.07;2019-07-11;green;none;46.8931;yes;no;10;10;5;5;60;Retail & Shopping;;;72
14858;Jack Wolfskin DE;Sportswear;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear;2.3147;78.50;0.21;2019-08-29;amber;exposurelevel5;51.6586;yes;no;5;8;0;0;60;Retail & Shopping;;;61
15416;sportdeal24 DE;Sportswear;Sports Equipment|Sportswear;2.88641;81.86;0.07;2018-08-17;amber;exposurelevel5;39.7314;yes;no;3;3;0;0;30;Retail & Shopping;;;89
13708;Bobshop DE;Sportswear;Sportswear;1.23896;84.13;0.05;2019-09-12;green;none;39.1032;yes;no;5;5;0;0;30;Retail & Shopping;;;87
14676;Eddie Bauer DE / AT;Sportswear;Clothing|Menswear|Shoes|Sportswear|Womenswear;0.699233;100.00;0.03;2019-02-06;green;none;45.702;yes;no;5;5;0;0;30;Retail & Shopping;;;70
18653;Footasylum DE;Sportswear;Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Sportswear|Womenswear|Baby & Toddler;1.52134;17.81;0.03;2020-07-31;green;none;10.8716;yes;no;0;4;0;0;30;Retail & Shopping;;;85
25027;Isadore DE;Sportswear;Clothing|Clothing Accessories|Sportswear;0.393472;100.00;0.21;2021-11-05;green;none;45.4146;yes;no;0;0;0;0;30;Retail & Shopping;;;90
14479;OFFICIAL VIP DE;Tickets;Entertainment Superstore|Tickets;;0.00;0.00;2019-09-13;green;none;;yes;no;1;5.5;0;0;45;Retail & Shopping|Telco's & Services;;;null
18332;Eintracht Frankfurt DE;Tickets;Tickets;;0.00;0.00;2019-12-12;green;none;;yes;no;8;8;5;5;30;Telco's & Services;;;126
18490;adticket.de;Tickets;Tickets;1.63779;100.00;0.03;2019-09-24;amber;exposurelevel5;71.3074;yes;no;3;3;0;0;30;Telco's & Services;;;61
13738;Konzertkasse DE;Tickets;Tickets;0.2849;77.25;0.02;2019-07-16;amber;exposurelevel5;35.0516;yes;no;3;25;0;0;60;Telco's & Services;;;393
18564;TSG 1899 Hoffenheim DE;Tickets;Tickets;1.54934;98.17;0.09;2020-02-19;amber;exposurelevel5;52.403;yes;no;6;6;0;0;30;Telco's & Services;;;75
34625;Hey Alex (DE);Tickets;Tickets;;0.00;0.00;2022-11-22;amber;exposurelevel2;;yes;no;0;0;0;0;30;Telco's & Services;;;null
14604;Jugendtours DE;Tourism & Attractions;Hotels & Accommodation|Tourism & Attractions;;0.00;0.00;2019-07-23;green;none;;yes;no;5;5;0;0;60;Travel;;;266
12051;G Adventures DE;Tourism & Attractions;Tourism & Attractions;;0.00;0.00;2018-02-08;green;none;;yes;no;6;6;0;0;90;Travel;;;null
10397;Viator – Ein Tripadvisor-Unternehmen (Dach);Tourism & Attractions;Tourism & Attractions;7.24599;80.72;0.71;2017-08-03;amber;exposurelevel2;43.6385;yes;no;4;4;0;0;30;Travel;;;239
9151;Travelcircus DE/AT;Tourism & Attractions;Tourism & Attractions;0.385075;86.10;0.11;2017-08-16;green;none;39.1415;yes;no;9;9;0;0;30;Travel;;;90
29025;Ostrichpillow DE;Tourism & Attractions;Health & Beauty|Tourism & Attractions;6.24198;100.00;0.39;2022-05-10;green;none;51.2809;yes;no;0;0;0;0;30;Retail & Shopping|Travel;;;92
17471;Modellbau-Universe - die Adresse für Modellbau;Toys & Games;Toys & Games;;0.00;0.00;2019-11-21;amber;exposurelevel5;;yes;no;7;7;0;0;30;Retail & Shopping;;;146
19229;Steinchenwelt DE;Toys & Games;Toys & Games|Baby & Toddler;;0.00;0.00;2020-03-24;green;none;;yes;no;0;12;0;0;30;Retail & Shopping;;;116
16430;Moses-verlag DE;Toys & Games;Books & Subscriptions|Gifts & Flowers|Toys & Games;3.34593;100.00;0.08;2019-08-29;green;none;48.3541;yes;no;8;8;0;0;60;Retail & Shopping;;;94
17457;Holzfarm DE;Toys & Games;Gifts & Flowers|Green (Eco friendly)|Toys & Games|Baby & Toddler;2.49065;100.00;0.06;2020-02-10;green;none;84.8299;yes;no;3.5;5;0;0;30;Retail & Shopping;;;31
20615;Stapelstein DE;Toys & Games;Toys & Games;1.23329;96.15;0.12;2020-11-30;amber;exposurelevel5;47.181;yes;no;0;0;0;0;7;Retail & Shopping;;;58
20551;Planet happy DE - FamilyBlend;Toys & Games;Toys & Games;1.9389;98.25;0.03;2020-08-28;amber;exposurelevel4;63.4859;yes;no;0;0;0;0;30;Retail & Shopping;;;122
28697;Elbbricks DE;Toys & Games;Toys & Games;5.89155;99.37;0.11;2022-06-23;green;none;89.9528;yes;no;0;0;0;0;30;Retail & Shopping;;;28
34911;Diamond Painting - Das Original DE;Toys & Games;Toys & Games;;0.00;0.00;2022-10-07;amber;exposurelevel4;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
28233;Trampolin Technik DE;Toys & Games;Home & Garden|Sports Equipment|Toys & Games;0.751364;50.00;0.02;2022-04-05;green;none;56.5863;yes;no;0;0;0;0;30;Retail & Shopping;;;68
13558;Ravensburger DE;Toys & Games;Toys & Games;1.37287;98.42;0.03;2018-06-28;amber;exposurelevel5;68.3294;yes;no;0;7;0;0;30;Retail & Shopping;;;53
13557;myRavensburger DE;Toys & Games;Toys & Games;3.4872;87.38;0.10;2018-06-27;amber;exposurelevel5;64.816;yes;no;10;10;0;0;30;Retail & Shopping;;;59
11438;Puzzle DE;Toys & Games;Toys & Games;2.59693;57.52;0.12;2018-11-13;green;none;65.1579;yes;no;8;12;0;0;30;Retail & Shopping;;;31
10023;Playmobil DE;Toys & Games;Toys & Games|Baby & Toddler;;0.00;0.00;2018-05-23;amber;exposurelevel2;;yes;no;5;5;0;0;30;Retail & Shopping;;;107
14291;DisneyStore DE;Toys & Games;Toys & Games;0.854701;100.00;3.48;2019-08-20;amber;exposurelevel6;46.2029;yes;no;3;3;0;0;30;Retail & Shopping;;;117
28741;Jolly_Designs DE;Toys & Games;Childrenswear|Furniture & Soft Furnishings|Home & Garden|Toys & Games;9.80324;88.13;0.53;2022-05-05;green;none;84.8489;yes;no;0;0;0;0;30;Retail & Shopping;;;34
14379;Milan-Spiele DE;Toys & Games;Toys & Games|Baby & Toddler;5.86725;39.05;0.14;2019-07-16;green;none;23.4561;yes;no;5;5;0;0;30;Retail & Shopping;;;197
22292;NICI DE;Toys & Games;Toys & Games;6.4016;98.76;0.11;2021-06-14;green;none;68.1882;yes;no;0;0;0;0;30;Retail & Shopping;;;59
22692;Vertellis DE;Toys & Games;Gadgets|Toys & Games;4.67426;100.00;0.12;2021-05-05;amber;exposurelevel2;69.0191;yes;no;0;0;0;0;30;Retail & Shopping;;;86
14964;bahn.de - Reise- und Mobilitätsportal;Trains;Airlines|Airport Parking & Transfers|Car Rental|Coaches|Cruises/Ferries|Hotels & Accommodation|Local Holidays|Tourism & Attractions|Trains|Travel Agencies;2.44774;96.86;0.04;2019-09-18;green;none;73.3738;yes;no;0;0;0;0;30;Travel;;;65
15648;journaway DE;Travel Agencies;Travel Agencies;0.402281;59.17;2.16;2019-02-13;amber;exposurelevel5;27.2436;yes;no;7;7;0;0;60;Travel;;;162
21087;Djoser Reisen DE;Travel Agencies;Travel Agencies;1.71226;100.00;0.07;2020-12-03;green;none;48.0524;yes;no;0;0;0;0;30;Travel;;;108
10990;Berge & Meer;Travel Agencies;Cruises/Ferries|Hotels & Accommodation|Tourism & Attractions|Travel Agencies;0.240031;86.53;0.09;2017-10-17;green;none;39.1853;yes;no;3;5;0;0;60;Travel;;;136
9378;Fussballtrip DE;Travel Agencies;Hotels & Accommodation|Tourism & Attractions|Travel Agencies;0.783992;100.00;0.53;2017-10-18;amber;exposurelevel2;85.1707;yes;no;5;5;0;0;30;Travel;;;null
9136;kurz-mal-weg DE;Travel Agencies;Cruises/Ferries|Hotels & Accommodation|Travel Agencies;;0.00;0.00;2017-11-15;green;none;;yes;no;6;6;0;0;30;Travel;;;138
9146;12-Travel DE;Travel Agencies;Travel Agencies;;0.00;0.00;2018-08-21;amber;exposurelevel5;;yes;no;3;5;0;0;30;Travel;;;475
13877;HolidayCheck DE+AT+CH;Travel Agencies;Travel Agencies;0.951634;82.88;0.44;2019-09-16;amber;exposurelevel2;38.2914;yes;no;0;5;6;50;30;Travel;;;152
15933;TUI Magic Life DE;Travel Agencies;Travel Agencies;;0.00;0.00;2019-09-12;amber;exposurelevel2;;yes;no;4;4;0;0;30;Travel;;;158
9154;Vacanceselect DE;Travel Agencies;Hotels & Accommodation|Travel Agencies;;0.00;0.00;2017-10-09;green;none;;yes;no;6.5;6.5;0;0;60;Travel;;;159
12224;weg.de DE;Travel Agencies;Travel Agencies;0.630676;87.08;0.17;2018-01-03;amber;exposurelevel2;39.8349;yes;no;1;4;0;8;30;Travel;;;189
10102;Tui.com DE;Travel Agencies;Travel Agencies;0.0570164;86.38;0.04;2018-06-19;amber;exposurelevel2;38.9304;yes;no;0;0;0;0;30;Travel;;;141
11643;We-are.travel DE/AT;Travel Agencies;Travel Agencies;4.69919;68.69;1.24;2018-10-23;green;none;66.4008;yes;no;2;6;0;0;30;Travel;;;42
19313;Badenova DE;Utilities;B2B Utility Services|Utilities;0.632056;87.04;0.04;2020-05-05;green;none;41.8027;yes;no;0;0;0;40;90;Telco's & Services;;;84
14730;Franzis DE;Utilities;Automotive|DIY|Gifts & Flowers|Office Supplies|Photography|Software Downloads|Utilities;2.97171;80.34;0.08;2019-09-24;amber;exposurelevel5;71.1307;yes;no;10;10;0;0;30;Retail & Shopping|Telco's & Services;;;38
23237;Ecoservice24 DE;Utilities;Utilities;1.41613;38.87;0.56;2021-09-09;amber;exposurelevel2;46.2977;yes;no;0;0;0;0;30;Telco's & Services;;;58
13751;Sparstrom DE;Utilities;Utilities;0.583953;20.33;0.20;2019-03-13;green;none;9.75073;yes;no;0;0;30;30;90;Telco's & Services;;;98
9324;HostEurope DE;Web Hosting;Web Hosting;0.413394;100.00;0.00;2017-10-11;green;none;45.4135;yes;no;0;0;0;250;75;Telco's & Services;;;120
11617;united-domains AG;Web Hosting;Web Hosting;3.92094;91.34;0.11;2018-06-26;amber;exposurelevel4;60.3663;yes;no;0;0;0;10;60;Telco's & Services;;;74
21379;Solis DE;White Goods;White Goods;2.98822;92.31;0.26;2022-01-21;green;none;63.2192;yes;no;0;0;0;0;30;Retail & Shopping;;;88
25209;Back Market DE;White Goods;Audio Visual|Computers|DIY|Electronic Accessories|Electronic Superstore|Gadgets|Music & DVD|PC & Video Games|Photography|White Goods;0.756689;97.95;0.21;2021-12-07;amber;exposurelevel2;50.1903;yes;no;0;0;0;0;30;Retail & Shopping;;;112
31918;Premiumshop 24 DE;White Goods;White Goods;1.30154;88.24;0.65;2022-08-22;amber;exposurelevel6;46.4056;yes;no;0;0;0;0;30;Retail & Shopping;;;70
16397;Galerie-liebherr DE;White Goods;White Goods;0.337269;82.35;0.11;2019-07-24;green;none;55.4069;yes;no;3;3;0;0;60;Retail & Shopping;;;57
7824;Tassimo DE;White Goods;Electronic Accessories|White Goods;14.0359;99.52;0.43;2018-01-08;amber;exposurelevel3;91.4953;yes;no;6;6;0;0;30;Retail & Shopping;;;59
16692;Schneekloth DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;0.775527;96.08;0.04;2019-03-28;green;none;44.015;yes;no;10;10;0;0;30;Retail & Shopping;;;90
13909;ebrosia Weinshop DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;2.13853;55.36;0.08;2019-08-27;green;none;43.7262;yes;no;8;8;0;0;30;Retail & Shopping;;;67
16983;Drinks&Co DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;2.27059;53.08;0.12;2019-04-23;amber;exposurelevel2;64.8338;yes;no;3;10;0;0;30;Retail & Shopping;;;62
11663;Brogsitter DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;1.96217;88.71;0.08;2017-12-05;amber;exposurelevel6;41.8884;yes;no;8;8;0;0;30;Retail & Shopping;;;111
19777;Weinhandel-Italien DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;6.66667;100.00;0.25;2020-06-09;green;none;61.692;yes;no;10;10;0;0;30;Retail & Shopping;;;70
28823;whiskyonline24 DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;0.541516;33.33;0.04;2022-04-19;green;none;42.8791;yes;no;0;0;0;0;30;Retail & Shopping;;;52
28767;Svinando DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;8.09761;100.00;0.50;2022-04-21;amber;exposurelevel5;79.1475;yes;no;0;0;0;0;30;Retail & Shopping;;;49
29901;Nio Cocktails DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;16.3787;100.00;0.68;2022-05-18;amber;exposurelevel4;79.0677;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30521;LOVE IN A BOTTLE DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;6.92898;91.67;0.32;2022-07-22;green;none;74.878;yes;no;0;0;0;0;30;Retail & Shopping;;;54
13604;delinat DE;Wine, Spirits & Tobacco;Green (Eco friendly)|Wine Spirits & Tobacco;;0.00;0.00;2019-07-23;green;none;;yes;no;0;0;5;15;60;Retail & Shopping;;;null
22657;Abonauten Genuss-Abo DE;Wine, Spirits & Tobacco;Books & Subscriptions|Department Stores|FMCG|Gadgets|Gifts & Flowers|Home & Garden|Wine Spirits & Tobacco;1.45522;100.00;0.13;2021-04-08;green;none;85.1352;yes;no;0;0;0;0;30;Retail & Shopping;;;88
12160;Club of Wine DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;3.35037;60.07;0.28;2017-12-11;amber;exposurelevel5;50.4124;yes;no;8;15;0;0;30;Retail & Shopping;;;61
12597;VINATIS DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;5.99421;47.82;0.60;2018-06-12;green;none;65.5712;yes;no;6;8;0;0;30;Retail & Shopping;;;28
28647;Ahrtal-Store.de DE;Wine, Spirits & Tobacco;Childrenswear|Clothing|Clothing Accessories|Gadgets|Gifts & Flowers|Home & Garden|Menswear|Wine Spirits & Tobacco|Womenswear;6.21343;98.85;0.14;2022-05-12;green;none;72.0439;yes;no;0;0;0;0;30;Retail & Shopping;;;49
15981;Millesima DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;5.39203;88.89;1.46;2019-04-16;amber;exposurelevel5;80.2045;yes;no;4;5;0;0;60;Retail & Shopping;;;38
16579;wirwinzer DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;4.2675;95.89;0.24;2019-02-13;green;none;84.7744;yes;no;8;8;0;0;30;Retail & Shopping;;;34
26084;OVINHO DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;3.44103;74.19;0.10;2021-11-25;green;none;60.1711;yes;no;0;0;0;0;30;Retail & Shopping;;;60
25855;MeinSpirituosenversand.de DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;;0.00;0.00;2021-11-26;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;322
18692;Belvini DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;1.86096;62.45;0.18;2020-01-31;green;none;54.65;yes;no;4;8;0;0;30;Retail & Shopping;;;60
12161;Ludwig von Kapff DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;3.74348;57.73;0.28;2017-12-11;green;none;47.7512;yes;no;8;15;0;0;7;Retail & Shopping;;;59
14179;Hawesko DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;6.2972;99.68;0.90;2019-07-10;amber;exposurelevel6;87.9106;yes;no;5;8;0;0;30;Retail & Shopping;;;41
14587;vinos DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;4.90779;64.53;0.25;2019-09-04;green;none;55.97;yes;no;8;8;0;0;60;Retail & Shopping;;;53
14732;SCHULER Weine DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;1.82644;100.00;0.48;2019-08-20;amber;exposurelevel6;46.8744;yes;no;10;10;0;0;30;Retail & Shopping;;;118
14592;Moevenpick-wein DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;12.26;90.16;1.74;2019-07-24;green;none;55.4142;yes;no;10;10;0;0;30;Retail & Shopping;;;79
21378;Wasgau Weinshop DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;2.34126;98.78;0.06;2021-02-04;green;none;46.7998;yes;no;0;0;0;0;30;Retail & Shopping;;;89
21421;Gourmondo DE;Wine, Spirits & Tobacco;FMCG|Wine Spirits & Tobacco;1.28205;75.00;0.13;2020-12-07;green;none;71.0448;yes;no;0;0;0;0;30;Retail & Shopping;;;41
21918;Lifestyle Drinks DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;;0.00;0.00;2021-01-25;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;101
14166;Silkes Weinkeller DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;6.47261;75.29;1.47;2019-02-27;amber;exposurelevel2;75.833;yes;no;12;12;0;0;30;Retail & Shopping;;;35
13954;Die Weinbörse DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;2.829;100.00;0.16;2019-08-05;green;none;61.1779;yes;no;5;8;0;0;30;Retail & Shopping;;;85
23755;Enoteca Enzo DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;2.03663;100.00;0.17;2021-08-19;green;none;84.3866;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30693;8wines DACH;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;5.72337;98.97;0.98;2022-06-28;green;none;87.0237;yes;no;0;0;0;0;30;Retail & Shopping;;;33
31121;w-wie-wein DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;6.85429;90.91;0.61;2022-09-01;green;none;87.1573;yes;no;0;0;0;0;60;Retail & Shopping;;;29
32285;Kaffee Spezialist DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;;0.00;0.00;2022-10-07;amber;exposurelevel6;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
11606;Weinfreunde DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;5.61243;99.91;0.37;2018-07-24;amber;exposurelevel6;51.942;yes;no;10;10;0;0;61;Retail & Shopping;;;106
15005;rindchen.de DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;1.77262;97.02;0.15;2019-08-27;green;none;45.4482;yes;no;11;11;0;0;30;Retail & Shopping;;;84
32227;Meravino DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;;0.00;0.00;2022-10-25;amber;exposurelevel5;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
21620;Rossgoschen Spirituosen Manufaktur DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;5.85293;100.00;0.60;2020-12-14;green;none;90.2458;yes;no;0;0;0;0;30;Retail & Shopping;;;43
25392;Vinotasia DE;Wine, Spirits & Tobacco;Wine Spirits & Tobacco;0.592372;100.00;0.05;2021-12-09;green;none;45.5969;yes;no;0;0;0;0;30;Retail & Shopping;;;95
13822;HALLHUBER DE;Womenswear;Womenswear;1.8439;69.60;0.14;2019-08-07;amber;exposurelevel2;33.1765;yes;no;8;8;0;0;7;Retail & Shopping;;;114
15058;CECIL DE;Womenswear;Clothing|Clothing Accessories|Womenswear;4.17465;81.92;0.37;2019-09-12;amber;exposurelevel2;60.4079;yes;no;10;10;0;0;30;Retail & Shopping;;;66
11776;fashionSisters DE;Womenswear;Clothing|Clothing Accessories|Lingerie|Shoes|Womenswear;2.4671;100.00;1.04;2018-05-17;amber;exposurelevel2;86.9044;yes;no;3;12;0;0;30;Retail & Shopping;;;133
10633;Michael Kors DE;Womenswear;Clothing|Clothing Accessories|Menswear|Shoes|Womenswear;0.948943;75.69;0.08;2017-11-09;amber;exposurelevel2;35.0149;yes;no;3;6;0;0;30;Retail & Shopping;;;360
21805;BA&SH FR;Womenswear;Clothing|Clothing Accessories|Jewellery|Shoes|Womenswear;0.0976535;21.29;0.01;2021-04-07;green;none;29.6812;yes;no;0;0;0;0;30;Retail & Shopping;;;46
13610;Street One DE;Womenswear;Clothing|Clothing Accessories|Womenswear;3.47769;75.47;0.25;2019-09-12;amber;exposurelevel2;56.7957;yes;no;10;10;0;0;30;Retail & Shopping;;;59
13893;MIAMODA  DE;Womenswear;Clothing|Clothing Accessories|Womenswear;3.3344;78.93;0.15;2019-03-07;amber;exposurelevel2;43.537;yes;no;8;8;0;0;60;Retail & Shopping;;;84
11858;Gerry Weber DE;Womenswear;Womenswear;2.84093;69.73;0.20;2018-07-04;green;none;47.572;yes;no;7;7;3;3;30;Retail & Shopping;;;64
26411;Angels Jeans DE;Womenswear;Clothing|Clothing Accessories|Womenswear;3.17303;62.87;0.21;2021-12-28;green;none;50.1541;yes;no;0;0;0;0;180;Retail & Shopping;;;58
29051;Madeleine DE;Womenswear;Clothing|Clothing Accessories|Jewellery|Lingerie|Shoes|Sportswear|Womenswear;;0.00;0.00;2022-11-01;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
19757;Cupshe DE;Womenswear;Womenswear;5.72565;94.21;0.39;2020-05-20;amber;exposurelevel2;62.1594;yes;no;5;5;0;0;30;Retail & Shopping;;;105
29735;Les Lunes DE;Womenswear;Clothing|Womenswear;2.42641;59.40;0.20;2022-05-09;amber;exposurelevel5;56.5105;yes;no;0;0;0;0;30;Retail & Shopping;;;40
23010;missforty DE;Womenswear;Clothing|Clothing Accessories|Home & Garden|Womenswear;15.4762;66.67;0.22;2021-04-22;green;none;40.6884;yes;no;0;0;0;0;30;Retail & Shopping;;;77
10987;Versandhaus Mona DE;Womenswear;Womenswear;1.9165;78.62;0.13;2018-05-23;amber;exposurelevel2;41.9765;yes;no;7;7;0;0;30;Retail & Shopping;;;110
13481;Boden DE;Womenswear;Childrenswear|Clothing Accessories|Jewellery|Lingerie|Menswear|Shoes|Womenswear;4.45746;53.90;0.29;2018-06-07;amber;exposurelevel2;28.7432;yes;no;8;8;0;0;30;Retail & Shopping;;;106
